Label,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-61.0
15,-45.0,-70.0,-54.0,-53.0
15,-54.0,-70.0,-54.0,-59.0
15,-52.0,-70.0,-52.0,-56.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-71.0,-55.0,-59.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-69.0,-52.0,-59.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-58.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-52.0,-59.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-52.0,-58.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-59.0
15,-41.0,-70.0,-53.0,-60.0
15,-54.0,-71.0,-56.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-46.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-52.0,-67.0,,-56.0
15,-53.0,-70.0,-54.0,-61.0
15,-45.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-57.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-56.0
15,-52.0,-69.0,-56.0,-61.0
15,-54.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-50.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-69.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-72.0,-58.0,-61.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-58.0
15,-54.0,-70.0,-54.0,-60.0
15,-45.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-46.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-55.0,-58.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-55.0,-58.0
15,-53.0,-70.0,-54.0,-56.0
15,-53.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-51.0,-60.0
15,-54.0,-69.0,-52.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-54.0,-57.0
15,-53.0,-70.0,-52.0,-60.0
15,-54.0,-70.0,-50.0,-58.0
15,-53.0,-69.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-69.0,-52.0,-57.0
15,-54.0,-70.0,-54.0,-61.0
15,-45.0,-70.0,-54.0,-56.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-52.0,-60.0
15,-53.0,-70.0,-50.0,-58.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-55.0
15,-54.0,-70.0,-54.0,-61.0
15,-52.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-49.0,
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-53.0,-53.0
15,-54.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-55.0
15,-52.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-71.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-56.0
15,-53.0,-70.0,-54.0,-60.0
15,-45.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-52.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-50.0,-61.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-71.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-59.0
15,-54.0,-70.0,-54.0,-59.0
15,-53.0,-69.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-59.0
15,-45.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-55.0,-55.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-43.0,-70.0,-54.0,-55.0
15,-53.0,-68.0,-54.0,-59.0
15,-53.0,-71.0,-54.0,-58.0
15,-52.0,-70.0,-55.0,-59.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-56.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,,-52.0,-60.0
15,-53.0,-70.0,-55.0,-55.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-69.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-52.0,-60.0
15,-44.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-53.0,-59.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-50.0,-61.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-73.0,-58.0,-62.0
15,-54.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-52.0,-60.0
15,-54.0,-70.0,-53.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-61.0
15,-45.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-55.0,-60.0
15,-54.0,-70.0,-54.0,-58.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-59.0
15,-54.0,-70.0,-54.0,-59.0
15,-52.0,-70.0,-54.0,-59.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-53.0,-61.0
15,-54.0,-70.0,-54.0,-60.0
15,,-70.0,-54.0,-56.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-50.0,-61.0
15,-45.0,-70.0,-54.0,-53.0
15,-45.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-60.0
15,-43.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,,
15,-54.0,-71.0,-52.0,-59.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-52.0,-71.0,-55.0,-59.0
15,-54.0,-70.0,-53.0,-62.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-56.0
15,-45.0,-70.0,-54.0,-60.0
15,-54.0,-68.0,-54.0,-58.0
15,-54.0,-70.0,-54.0,-60.0
15,-52.0,-70.0,-55.0,-59.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,,
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-71.0,-52.0,-58.0
15,-54.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-58.0
15,-54.0,-70.0,-54.0,-60.0
15,-45.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-43.0,-70.0,-54.0,-61.0
15,-52.0,-70.0,-55.0,-58.0
15,-52.0,-70.0,-54.0,-61.0
15,-52.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-51.0,-56.0
15,-43.0,-70.0,-52.0,-60.0
15,-53.0,-70.0,-51.0,-60.0
15,-53.0,,-54.0,-59.0
15,-54.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-45.0,-70.0,-54.0,-55.0
15,-46.0,-70.0,-54.0,-56.0
15,-54.0,-72.0,-56.0,-57.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-59.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-54.0,-58.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-51.0,-56.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-52.0,-58.0
15,-43.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-68.0,-54.0,-62.0
15,-45.0,-70.0,-54.0,-56.0
15,-53.0,-70.0,-54.0,-59.0
15,,-70.0,,
15,-53.0,-70.0,,
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-59.0
15,-46.0,-70.0,-54.0,-56.0
15,-53.0,-70.0,-54.0,-59.0
15,-45.0,-70.0,-54.0,-54.0
15,-54.0,-72.0,-55.0,-56.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-52.0,-58.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-50.0,-61.0
15,-46.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-56.0
15,-53.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-50.0,-61.0
15,-54.0,-70.0,-54.0,-60.0
15,,,-54.0,-61.0
15,-53.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,,-54.0,-59.0
15,-52.0,-69.0,-56.0,
15,-54.0,-70.0,-50.0,-61.0
15,-53.0,-70.0,-52.0,-59.0
15,,,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-69.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-57.0
15,-43.0,-70.0,-54.0,-55.0
15,-54.0,-71.0,-55.0,-59.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-59.0
15,-53.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-61.0
15,-52.0,-69.0,-56.0,
15,-53.0,-70.0,-53.0,-61.0
15,-54.0,-70.0,-54.0,-54.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-59.0
15,-54.0,-70.0,-54.0,-56.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-61.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-55.0,-58.0
15,-54.0,-70.0,-54.0,-59.0
15,-45.0,-70.0,-54.0,-55.0
15,-53.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-52.0,-60.0
15,-45.0,-70.0,-54.0,-56.0
15,-54.0,-70.0,-54.0,-58.0
15,-53.0,-70.0,-54.0,-61.0
15,-45.0,-70.0,-54.0,-60.0
15,-54.0,-70.0,-50.0,-61.0
15,-52.0,-70.0,-54.0,-57.0
15,-54.0,-70.0,-55.0,-60.0
15,-46.0,-70.0,-54.0,-60.0
15,-45.0,-67.0,-55.0,-60.0
15,-53.0,-70.0,-54.0,-58.0
15,-54.0,-72.0,-56.0,-57.0
15,-53.0,-70.0,-54.0,-60.0
15,-45.0,-70.0,-54.0,-55.0
15,-54.0,-70.0,-54.0,-61.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-69.0,-54.0,-60.0
15,-54.0,-70.0,-54.0,-56.0
15,-54.0,-70.0,-54.0,-61.0
15,-45.0,-70.0,-54.0,-55.0
15,-52.0,-70.0,-55.0,-59.0
15,-53.0,-68.0,-54.0,-62.0
15,-54.0,-70.0,-54.0,-61.0
15,-52.0,-69.0,-55.0,-57.0
15,-53.0,-70.0,-49.0,
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-70.0,-54.0,-60.0
15,-53.0,-68.0,-54.0,-59.0
15,-54.0,-70.0,-54.0,-60.0
14,-47.0,-78.0,-55.0,-68.0
14,-55.0,-79.0,-55.0,-66.0
14,-55.0,-76.0,-54.0,-66.0
14,-56.0,-79.0,-55.0,-67.0
14,-47.0,-80.0,-54.0,-62.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-61.0
14,-53.0,-79.0,-55.0,-69.0
14,-55.0,-79.0,-55.0,-67.0
14,-55.0,-78.0,-51.0,-68.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-78.0,-54.0,-67.0
14,-48.0,-80.0,-54.0,-62.0
14,-55.0,-80.0,-54.0,-67.0
14,-54.0,-76.0,-54.0,-68.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-78.0,-54.0,-67.0
14,-50.0,-78.0,-54.0,-63.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-55.0,-68.0
14,-56.0,-78.0,-55.0,-67.0
14,-55.0,-73.0,-55.0,-64.0
14,,,-54.0,-68.0
14,-55.0,-79.0,-55.0,-67.0
14,-50.0,-78.0,-55.0,-68.0
14,-55.0,-79.0,-54.0,-65.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-77.0,-54.0,-67.0
14,,,-52.0,-67.0
14,-55.0,-78.0,-55.0,-65.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-78.0,-52.0,-60.0
14,-55.0,-80.0,-54.0,-67.0
14,-54.0,-78.0,-54.0,-69.0
14,-54.0,-81.0,-55.0,-68.0
14,-55.0,-79.0,-55.0,-67.0
14,-53.0,-73.0,-55.0,-66.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-62.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-62.0
14,-55.0,-78.0,-53.0,-67.0
14,-55.0,-77.0,-55.0,-67.0
14,-43.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-64.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-79.0,-53.0,-64.0
14,-55.0,-78.0,-53.0,-66.0
14,-55.0,-80.0,-54.0,-67.0
14,-45.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-65.0
14,-55.0,-80.0,-54.0,-62.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-77.0,-55.0,-67.0
14,-55.0,-80.0,-52.0,-67.0
14,-55.0,-79.0,-55.0,-66.0
14,-50.0,-78.0,-55.0,-67.0
14,-50.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-68.0
14,-55.0,-81.0,-54.0,-68.0
14,-55.0,-78.0,-55.0,-65.0
14,-56.0,-77.0,-55.0,-63.0
14,-55.0,-79.0,-54.0,-63.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-80.0,-51.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-56.0,-78.0,-55.0,-67.0
14,-55.0,-79.0,-55.0,-69.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-79.0,-52.0,-67.0
14,-48.0,,-54.0,-62.0
14,-55.0,-80.0,-55.0,-68.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-79.0,-52.0,-67.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-66.0
14,-55.0,-79.0,-55.0,-67.0
14,-45.0,-79.0,-54.0,-62.0
14,-55.0,-80.0,-54.0,-67.0
14,-48.0,-78.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-48.0,-78.0,-54.0,-67.0
14,-55.0,-79.0,-55.0,-67.0
14,-56.0,-80.0,-53.0,
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-62.0
14,-55.0,-79.0,-55.0,-62.0
14,-55.0,-80.0,-53.0,-67.0
14,-55.0,-80.0,-54.0,-68.0
14,-55.0,-76.0,-54.0,-66.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-67.0
14,-56.0,-77.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-79.0,-53.0,-63.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-55.0,-63.0
14,-55.0,-78.0,-54.0,-67.0
14,-48.0,-79.0,-55.0,-66.0
14,-46.0,-80.0,-55.0,-59.0
14,-55.0,-77.0,-54.0,-67.0
14,-55.0,-77.0,-55.0,
14,-56.0,-79.0,-53.0,-68.0
14,-55.0,-77.0,,
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-76.0,-53.0,-67.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-79.0,-54.0,-67.0
14,-56.0,-79.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-55.0,-62.0
14,-55.0,-79.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-53.0,-62.0
14,-55.0,-79.0,-54.0,-65.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-67.0
14,-54.0,-77.0,-52.0,-68.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-78.0,-55.0,-68.0
14,,,,-68.0
14,-53.0,-74.0,-52.0,-61.0
14,-55.0,-79.0,-54.0,-65.0
14,-47.0,-75.0,-53.0,-70.0
14,-55.0,-79.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-68.0
14,-55.0,-78.0,-52.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,,,,-68.0
14,-55.0,-76.0,-55.0,-67.0
14,-50.0,-79.0,-54.0,
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-77.0,-54.0,-68.0
14,,-77.0,,
14,-55.0,-80.0,-54.0,-66.0
14,-55.0,-78.0,-54.0,-66.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,
14,-55.0,-78.0,-54.0,-63.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-79.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,,,,-67.0
14,-55.0,-76.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-77.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-54.0,-76.0,-52.0,-68.0
14,-55.0,-80.0,-54.0,-63.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-53.0,-66.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-52.0,-67.0
14,-55.0,-78.0,-53.0,-68.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-67.0
14,-55.0,-79.0,-53.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-56.0,-77.0,-53.0,-68.0
14,-55.0,-79.0,-52.0,-67.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-55.0,-68.0
14,-56.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-52.0,-67.0
14,-55.0,-79.0,-52.0,-67.0
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-68.0
14,-55.0,-79.0,-55.0,-68.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-50.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-50.0,-80.0,-54.0,-64.0
14,-55.0,-76.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-55.0,-67.0
14,-55.0,-80.0,-52.0,-64.0
14,-55.0,-79.0,-54.0,-66.0
14,-55.0,-78.0,-54.0,-67.0
14,-56.0,-80.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-50.0,,-54.0,-66.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-67.0
14,-55.0,-78.0,-53.0,-67.0
14,-55.0,-78.0,-55.0,-67.0
14,-56.0,-78.0,-53.0,-68.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-77.0,-51.0,-68.0
14,-55.0,-78.0,-55.0,-68.0
14,-54.0,-80.0,-54.0,-62.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-60.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,,-79.0,-51.0,-66.0
14,-55.0,-80.0,-52.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-68.0
14,-55.0,-78.0,-54.0,-67.0
14,-55.0,-78.0,,
14,-48.0,-79.0,-55.0,-67.0
14,-55.0,-78.0,-53.0,-67.0
14,-45.0,-73.0,-55.0,-68.0
14,-55.0,-79.0,-54.0,-68.0
14,-55.0,-80.0,-54.0,-67.0
14,-48.0,-79.0,-55.0,-68.0
14,-55.0,-80.0,-54.0,-64.0
14,-48.0,-78.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-61.0
14,-55.0,-78.0,-54.0,-63.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-52.0,-69.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-80.0,-50.0,-67.0
14,-55.0,-78.0,-54.0,-67.0
14,-48.0,-79.0,-55.0,-68.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-55.0,-63.0
14,-55.0,-79.0,-54.0,-68.0
14,-55.0,-79.0,-55.0,-63.0
14,-55.0,-76.0,-55.0,-68.0
14,-47.0,-79.0,-54.0,-68.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-53.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-50.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-55.0,-61.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-81.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-55.0,-66.0
14,-55.0,-79.0,-54.0,-68.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-68.0
14,-55.0,-78.0,-54.0,-63.0
14,-55.0,-79.0,-55.0,-67.0
14,-48.0,-80.0,-55.0,-68.0
14,-55.0,-79.0,-55.0,-68.0
14,-55.0,-80.0,-54.0,-68.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-78.0,-55.0,-67.0
14,-55.0,-78.0,-54.0,-64.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-80.0,-54.0,-62.0
14,-55.0,-79.0,-51.0,-65.0
14,-55.0,-78.0,-53.0,-62.0
14,-55.0,-78.0,-54.0,-68.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-79.0,-53.0,
14,-50.0,-78.0,-55.0,-62.0
14,-55.0,-79.0,-54.0,-68.0
14,-55.0,-80.0,-55.0,-67.0
14,-55.0,-78.0,-54.0,-68.0
14,,,-53.0,-64.0
14,-55.0,-81.0,-50.0,-63.0
14,-55.0,-78.0,-54.0,-67.0
14,-55.0,,-54.0,-67.0
14,-55.0,-79.0,-55.0,-68.0
14,-55.0,-80.0,-54.0,-67.0
14,-55.0,-79.0,-55.0,-68.0
14,-55.0,-79.0,-54.0,-66.0
14,-56.0,-78.0,-53.0,-66.0
14,-55.0,-79.0,-54.0,-67.0
14,-55.0,-77.0,-54.0,-62.0
14,,,-53.0,-67.0
14,-47.0,-79.0,,
