timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label,label_coor,coordinate
553296640,-59.0,-71.0,-55.0,-64.0,31.0,"(6.0, 0)",1-11
553294055,-59.0,-71.0,-50.0,-62.0,31.0,"(6.0, 0)",1-11
553293629,-59.0,-71.0,-52.0,-63.0,31.0,"(6.0, 0)",1-11
553293705,-60.0,-71.0,-54.0,-65.0,31.0,"(6.0, 0)",1-11
553294985,-59.0,-71.0,-50.0,-64.0,31.0,"(6.0, 0)",1-11
553296313,-60.0,-71.0,-52.0,-66.0,31.0,"(6.0, 0)",1-11
553294307,-59.0,-71.0,-52.0,-62.0,31.0,"(6.0, 0)",1-11
553296713,-59.0,-72.0,-55.0,-61.0,31.0,"(6.0, 0)",1-11
553296328,-60.0,-71.0,-54.0,-66.0,31.0,"(6.0, 0)",1-11
553295118,-59.0,-71.0,-54.0,-65.0,31.0,"(6.0, 0)",1-11
553294577,-55.0,-71.0,-54.0,-62.0,31.0,"(6.0, 0)",1-11
553293535,-60.0,-71.0,-52.0,-63.0,31.0,"(6.0, 0)",1-11
553292911,-60.0,-71.0,-52.0,-64.0,31.0,"(6.0, 0)",1-11
553291001,-59.0,-71.0,-54.0,-61.0,31.0,"(6.0, 0)",1-11
553293785,-60.0,-71.0,-54.0,-65.0,31.0,"(6.0, 0)",1-11
553293369,-59.0,-71.0,-51.0,-65.0,31.0,"(6.0, 0)",1-11
553295210,-59.0,-71.0,-55.0,-62.0,31.0,"(6.0, 0)",1-11
553294434,-59.0,-71.0,-51.0,-63.0,31.0,"(6.0, 0)",1-11
553292025,-59.0,-71.0,-51.0,-57.0,31.0,"(6.0, 0)",1-11
553291155,-59.0,-71.0,-48.0,-59.0,31.0,"(6.0, 0)",1-11
553290310,-62.0,-70.0,-67.0,,31.0,"(6.0, 0)",1-11
553291089,-59.0,-71.0,-49.0,,31.0,"(6.0, 0)",1-11
553291622,-60.0,-71.0,-52.0,-61.0,31.0,"(6.0, 0)",1-11
553293595,-59.0,-71.0,-54.0,-63.0,31.0,"(6.0, 0)",1-11
553290839,-59.0,-71.0,-50.0,-63.0,31.0,"(6.0, 0)",1-11
553294497,-59.0,-71.0,-55.0,-63.0,31.0,"(6.0, 0)",1-11
553291780,-59.0,-71.0,-54.0,-64.0,31.0,"(6.0, 0)",1-11
553295670,-59.0,-71.0,-52.0,-66.0,31.0,"(6.0, 0)",1-11
553291136,-59.0,-71.0,-54.0,-64.0,31.0,"(6.0, 0)",1-11
553295771,-59.0,-71.0,-49.0,-65.0,31.0,"(6.0, 0)",1-11
553294512,-60.0,-71.0,-55.0,-59.0,31.0,"(6.0, 0)",1-11
553294141,-60.0,-71.0,-50.0,-64.0,31.0,"(6.0, 0)",1-11
553290509,-60.0,-71.0,-52.0,,31.0,"(6.0, 0)",1-11
553295307,-59.0,-71.0,-53.0,-61.0,31.0,"(6.0, 0)",1-11
553291731,-60.0,-71.0,-51.0,-62.0,31.0,"(6.0, 0)",1-11
553294634,-60.0,-71.0,-54.0,-59.0,31.0,"(6.0, 0)",1-11
553292989,-60.0,-71.0,-54.0,-58.0,31.0,"(6.0, 0)",1-11
553295494,-59.0,-71.0,-52.0,-60.0,31.0,"(6.0, 0)",1-11
553296761,-58.0,-71.0,-55.0,-64.0,31.0,"(6.0, 0)",1-11
553292495,-59.0,-71.0,-51.0,-64.0,31.0,"(6.0, 0)",1-11
553295165,-54.0,-71.0,-55.0,-63.0,31.0,"(6.0, 0)",1-11
553296609,-59.0,-71.0,-54.0,-61.0,31.0,"(6.0, 0)",1-11
553295354,-59.0,-71.0,-51.0,-67.0,31.0,"(6.0, 0)",1-11
553294175,-59.0,-71.0,-53.0,-60.0,31.0,"(6.0, 0)",1-11
553291171,-49.0,-71.0,-53.0,-58.0,31.0,"(6.0, 0)",1-11
553296063,-59.0,-71.0,-54.0,-65.0,31.0,"(6.0, 0)",1-11
553291106,-59.0,-71.0,-54.0,-64.0,31.0,"(6.0, 0)",1-11
553293113,-60.0,-71.0,-55.0,-65.0,31.0,"(6.0, 0)",1-11
553293355,-59.0,-71.0,-51.0,-62.0,31.0,"(6.0, 0)",1-11
553296820,-59.0,-71.0,-55.0,-70.0,31.0,"(6.0, 0)",1-11
553293322,-54.0,-71.0,-51.0,-62.0,31.0,"(6.0, 0)",1-11
553293035,-60.0,-71.0,-54.0,-64.0,31.0,"(6.0, 0)",1-11
553291237,-60.0,-71.0,-54.0,-63.0,31.0,"(6.0, 0)",1-11
553291088,,,,-61.0,31.0,"(6.0, 0)",1-11
553300809,-55.0,-73.0,,,32.0,"(5.4, 0)",1-10
553303192,-54.0,-74.0,-54.0,-68.0,32.0,"(5.4, 0)",1-10
553303838,-54.0,-73.0,-52.0,-60.0,32.0,"(5.4, 0)",1-10
553300250,-54.0,-73.0,-54.0,-68.0,32.0,"(5.4, 0)",1-10
553300393,-55.0,-73.0,-51.0,-61.0,32.0,"(5.4, 0)",1-10
553300923,-55.0,-73.0,-53.0,-66.0,32.0,"(5.4, 0)",1-10
553301902,-55.0,-74.0,-52.0,-68.0,32.0,"(5.4, 0)",1-10
553305107,-54.0,-73.0,-53.0,-58.0,32.0,"(5.4, 0)",1-10
553303625,-55.0,-72.0,-53.0,-66.0,32.0,"(5.4, 0)",1-10
553303972,-54.0,-73.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553305631,-54.0,-73.0,-53.0,-59.0,32.0,"(5.4, 0)",1-10
553300941,-51.0,-73.0,-53.0,-61.0,32.0,"(5.4, 0)",1-10
553304270,-54.0,-73.0,-54.0,-61.0,32.0,"(5.4, 0)",1-10
553306015,-55.0,-73.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553302186,-55.0,-74.0,-54.0,-61.0,32.0,"(5.4, 0)",1-10
553302677,-55.0,-73.0,-51.0,-66.0,32.0,"(5.4, 0)",1-10
553302565,-55.0,-73.0,-54.0,-63.0,32.0,"(5.4, 0)",1-10
553303401,-55.0,-74.0,-53.0,-65.0,32.0,"(5.4, 0)",1-10
553299873,-56.0,-73.0,-56.0,-69.0,32.0,"(5.4, 0)",1-10
553302851,-55.0,-73.0,-53.0,-66.0,32.0,"(5.4, 0)",1-10
553300599,-55.0,-73.0,-55.0,-67.0,32.0,"(5.4, 0)",1-10
553306214,-53.0,-73.0,-50.0,-58.0,32.0,"(5.4, 0)",1-10
553304285,-54.0,-73.0,-53.0,-62.0,32.0,"(5.4, 0)",1-10
553303450,-55.0,-73.0,-54.0,-65.0,32.0,"(5.4, 0)",1-10
553304192,-53.0,-72.0,-54.0,-59.0,32.0,"(5.4, 0)",1-10
553304640,-54.0,-73.0,,-64.0,32.0,"(5.4, 0)",1-10
553301042,-55.0,-73.0,-55.0,-62.0,32.0,"(5.4, 0)",1-10
553303059,-55.0,-74.0,-49.0,-55.0,32.0,"(5.4, 0)",1-10
553302483,-55.0,-73.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553299974,-55.0,-72.0,-55.0,-64.0,32.0,"(5.4, 0)",1-10
553301823,-55.0,-73.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553301209,-55.0,-74.0,-55.0,-63.0,32.0,"(5.4, 0)",1-10
553299741,-51.0,-72.0,-69.0,-65.0,32.0,"(5.4, 0)",1-10
553301689,-55.0,-73.0,-55.0,-62.0,32.0,"(5.4, 0)",1-10
553303763,-50.0,-72.0,-50.0,-59.0,32.0,"(5.4, 0)",1-10
553303957,-54.0,-72.0,-51.0,-64.0,32.0,"(5.4, 0)",1-10
553300617,-55.0,-73.0,-50.0,-60.0,32.0,"(5.4, 0)",1-10
553304766,-54.0,-73.0,-52.0,-65.0,32.0,"(5.4, 0)",1-10
553301008,-55.0,-73.0,-55.0,-67.0,32.0,"(5.4, 0)",1-10
553304967,-54.0,-73.0,-54.0,-59.0,32.0,"(5.4, 0)",1-10
553304503,-53.0,-72.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553305599,-53.0,-72.0,-54.0,-58.0,32.0,"(5.4, 0)",1-10
553301949,-55.0,-74.0,-54.0,-63.0,32.0,"(5.4, 0)",1-10
553301522,-55.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553301313,-55.0,-74.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553304715,-54.0,-73.0,-54.0,-60.0,32.0,"(5.4, 0)",1-10
553300134,-55.0,-73.0,-53.0,-56.0,32.0,"(5.4, 0)",1-10
553305677,-54.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553302500,-55.0,-73.0,-51.0,-67.0,32.0,"(5.4, 0)",1-10
553301721,-55.0,-73.0,-55.0,-63.0,32.0,"(5.4, 0)",1-10
553302029,-55.0,-73.0,-55.0,-63.0,32.0,"(5.4, 0)",1-10
553300087,-55.0,-73.0,-54.0,-68.0,32.0,"(5.4, 0)",1-10
553301555,-55.0,-73.0,-53.0,-66.0,32.0,"(5.4, 0)",1-10
553300459,-55.0,-73.0,-55.0,-64.0,32.0,"(5.4, 0)",1-10
553306110,-53.0,-71.0,-53.0,-61.0,32.0,"(5.4, 0)",1-10
553305795,-53.0,-72.0,-53.0,-55.0,32.0,"(5.4, 0)",1-10
553300859,-50.0,-73.0,-50.0,-57.0,32.0,"(5.4, 0)",1-10
553300842,-55.0,-73.0,-50.0,-60.0,32.0,"(5.4, 0)",1-10
553300346,-54.0,-73.0,-55.0,-61.0,32.0,"(5.4, 0)",1-10
553304000,-54.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553300634,,,-55.0,-64.0,32.0,"(5.4, 0)",1-10
553302401,-54.0,-72.0,-53.0,-67.0,32.0,"(5.4, 0)",1-10
553300203,-54.0,-73.0,-52.0,-66.0,32.0,"(5.4, 0)",1-10
553302152,-55.0,-74.0,-55.0,-62.0,32.0,"(5.4, 0)",1-10
553305125,-53.0,-72.0,-54.0,-59.0,32.0,"(5.4, 0)",1-10
553302804,-55.0,-73.0,-52.0,-64.0,32.0,"(5.4, 0)",1-10
553306231,-53.0,-73.0,-53.0,-63.0,32.0,"(5.4, 0)",1-10
553301359,-55.0,-74.0,-55.0,-68.0,32.0,"(5.4, 0)",1-10
553300216,-55.0,-72.0,-52.0,-65.0,32.0,"(5.4, 0)",1-10
553304142,-54.0,-72.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553303306,-55.0,-73.0,-54.0,-61.0,32.0,"(5.4, 0)",1-10
553305176,-54.0,-73.0,-53.0,-65.0,32.0,"(5.4, 0)",1-10
553300906,-55.0,-73.0,-54.0,-60.0,32.0,"(5.4, 0)",1-10
553302611,-55.0,-73.0,-55.0,-60.0,32.0,"(5.4, 0)",1-10
553301967,-55.0,-73.0,-53.0,-62.0,32.0,"(5.4, 0)",1-10
553299813,-50.0,-74.0,-64.0,-65.0,32.0,"(5.4, 0)",1-10
553300444,-54.0,-73.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553301141,-55.0,-73.0,-54.0,-65.0,32.0,"(5.4, 0)",1-10
553305827,-54.0,-73.0,-50.0,-62.0,32.0,"(5.4, 0)",1-10
553305227,-54.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553305777,-53.0,-72.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553305465,-54.0,-73.0,-53.0,-64.0,32.0,"(5.4, 0)",1-10
553305057,-54.0,-73.0,-53.0,-64.0,32.0,"(5.4, 0)",1-10
553299784,-56.0,-79.0,-64.0,-65.0,32.0,"(5.4, 0)",1-10
553300026,-55.0,-73.0,-55.0,-60.0,32.0,"(5.4, 0)",1-10
553301805,-55.0,-73.0,-52.0,-61.0,32.0,"(5.4, 0)",1-10
553301587,-55.0,-73.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553306129,-54.0,-72.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553300716,-55.0,-73.0,-55.0,-62.0,32.0,"(5.4, 0)",1-10
553304237,-53.0,-72.0,-52.0,-59.0,32.0,"(5.4, 0)",1-10
553303074,-54.0,-73.0,-54.0,,32.0,"(5.4, 0)",1-10
553305909,-53.0,-72.0,-54.0,-58.0,32.0,"(5.4, 0)",1-10
553301190,-55.0,-74.0,-54.0,-61.0,32.0,"(5.4, 0)",1-10
553303511,-54.0,-72.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553301424,-55.0,-74.0,-53.0,-67.0,32.0,"(5.4, 0)",1-10
553306161,-53.0,-71.0,-52.0,-63.0,32.0,"(5.4, 0)",1-10
553303270,-54.0,-73.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553302627,-54.0,-72.0,-52.0,-65.0,32.0,"(5.4, 0)",1-10
553303717,-55.0,-73.0,-53.0,-62.0,32.0,"(5.4, 0)",1-10
553305844,-53.0,-72.0,-54.0,-57.0,32.0,"(5.4, 0)",1-10
553303886,-54.0,-73.0,-54.0,-59.0,32.0,"(5.4, 0)",1-10
553303206,-55.0,-73.0,-53.0,-67.0,32.0,"(5.4, 0)",1-10
553300891,-55.0,-73.0,-50.0,-61.0,32.0,"(5.4, 0)",1-10
553301456,-55.0,-74.0,-53.0,-65.0,32.0,"(5.4, 0)",1-10
553301506,-55.0,-74.0,-55.0,-64.0,32.0,"(5.4, 0)",1-10
553299992,-55.0,-73.0,-51.0,-65.0,32.0,"(5.4, 0)",1-10
553300766,-55.0,-73.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553304059,-54.0,-72.0,-51.0,-63.0,32.0,"(5.4, 0)",1-10
553299841,-54.0,-73.0,-58.0,-71.0,32.0,"(5.4, 0)",1-10
553300041,-55.0,-73.0,-55.0,-64.0,32.0,"(5.4, 0)",1-10
553302551,-54.0,-72.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553305533,-54.0,-73.0,-51.0,-59.0,32.0,"(5.4, 0)",1-10
553305437,-54.0,-73.0,-52.0,-65.0,32.0,"(5.4, 0)",1-10
553304537,-54.0,-73.0,-51.0,-64.0,32.0,"(5.4, 0)",1-10
553305450,-53.0,-72.0,-54.0,-60.0,32.0,"(5.4, 0)",1-10
553304486,-54.0,-73.0,-54.0,-60.0,32.0,"(5.4, 0)",1-10
553306077,-55.0,-74.0,-54.0,-68.0,32.0,"(5.4, 0)",1-10
553305074,-53.0,-72.0,-54.0,-60.0,32.0,"(5.4, 0)",1-10
553300664,-49.0,-73.0,-55.0,-65.0,32.0,"(5.4, 0)",1-10
553300959,-55.0,-73.0,-53.0,-66.0,32.0,"(5.4, 0)",1-10
553304353,-54.0,-73.0,-52.0,-62.0,32.0,"(5.4, 0)",1-10
553303339,-47.0,-71.0,-48.0,-58.0,32.0,"(5.4, 0)",1-10
553304607,-54.0,-73.0,-50.0,-60.0,32.0,"(5.4, 0)",1-10
553302236,-55.0,-73.0,-55.0,-61.0,32.0,"(5.4, 0)",1-10
553301441,-55.0,-74.0,-53.0,-67.0,32.0,"(5.4, 0)",1-10
553300009,-55.0,-73.0,-54.0,-59.0,32.0,"(5.4, 0)",1-10
553303497,-54.0,-73.0,-52.0,-66.0,32.0,"(5.4, 0)",1-10
553300119,-55.0,-73.0,-53.0,-67.0,32.0,"(5.4, 0)",1-10
553305092,-54.0,-73.0,-51.0,-59.0,32.0,"(5.4, 0)",1-10
553302077,-55.0,-74.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553304867,-54.0,-73.0,-54.0,-60.0,32.0,"(5.4, 0)",1-10
553302219,-55.0,-73.0,-55.0,-60.0,32.0,"(5.4, 0)",1-10
553302346,,,-53.0,-62.0,32.0,"(5.4, 0)",1-10
553303680,-55.0,-72.0,-54.0,-60.0,32.0,"(5.4, 0)",1-10
553304160,-54.0,-73.0,-54.0,-59.0,32.0,"(5.4, 0)",1-10
553301605,-55.0,-73.0,-55.0,-67.0,32.0,"(5.4, 0)",1-10
553302867,,,,-61.0,32.0,"(5.4, 0)",1-10
553303221,-53.0,-72.0,-52.0,-68.0,32.0,"(5.4, 0)",1-10
553303354,-55.0,-72.0,-50.0,-55.0,32.0,"(5.4, 0)",1-10
553302137,-55.0,-74.0,-53.0,-61.0,32.0,"(5.4, 0)",1-10
553305861,-54.0,-73.0,-54.0,-54.0,32.0,"(5.4, 0)",1-10
553300300,-54.0,-73.0,-51.0,-59.0,32.0,"(5.4, 0)",1-10
553301933,-55.0,-74.0,-55.0,-69.0,32.0,"(5.4, 0)",1-10
553304472,-55.0,-73.0,-54.0,-58.0,32.0,"(5.4, 0)",1-10
553304818,-53.0,-72.0,-54.0,-57.0,32.0,"(5.4, 0)",1-10
553302884,-55.0,-73.0,-53.0,-67.0,32.0,"(5.4, 0)",1-10
553303370,-54.0,-72.0,-49.0,-56.0,32.0,"(5.4, 0)",1-10
553300649,-55.0,-73.0,-53.0,-61.0,32.0,"(5.4, 0)",1-10
553301473,-55.0,-74.0,-54.0,-68.0,32.0,"(5.4, 0)",1-10
553306063,-55.0,-73.0,-54.0,-61.0,32.0,"(5.4, 0)",1-10
553302534,-55.0,-73.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553299826,-54.0,-72.0,-58.0,-63.0,32.0,"(5.4, 0)",1-10
553305944,-54.0,-73.0,-50.0,-58.0,32.0,"(5.4, 0)",1-10
553304899,-54.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553302108,-55.0,-74.0,-53.0,-63.0,32.0,"(5.4, 0)",1-10
553299891,-55.0,-73.0,-51.0,-59.0,32.0,"(5.4, 0)",1-10
553302834,-55.0,-73.0,-50.0,-55.0,32.0,"(5.4, 0)",1-10
553301345,-55.0,-74.0,-54.0,-63.0,32.0,"(5.4, 0)",1-10
553300990,-55.0,-73.0,-53.0,-62.0,32.0,"(5.4, 0)",1-10
553303042,-55.0,-73.0,-50.0,-56.0,32.0,"(5.4, 0)",1-10
553303662,-55.0,-72.0,-54.0,,32.0,"(5.4, 0)",1-10
553305878,-54.0,-73.0,-51.0,-56.0,32.0,"(5.4, 0)",1-10
553303073,,,,-59.0,32.0,"(5.4, 0)",1-10
553303610,-55.0,-72.0,-51.0,-61.0,32.0,"(5.4, 0)",1-10
553305213,-54.0,-73.0,-51.0,-59.0,32.0,"(5.4, 0)",1-10
553302374,-54.0,-72.0,-50.0,-55.0,32.0,"(5.4, 0)",1-10
553301125,-55.0,-73.0,-55.0,-64.0,32.0,"(5.4, 0)",1-10
553302819,-54.0,-72.0,-49.0,-57.0,32.0,"(5.4, 0)",1-10
553302311,-64.0,-78.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553302060,-55.0,-74.0,-55.0,-68.0,32.0,"(5.4, 0)",1-10
553303435,-55.0,-73.0,-53.0,-65.0,32.0,"(5.4, 0)",1-10
553301173,-55.0,-73.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553300808,,,-52.0,-55.0,32.0,"(5.4, 0)",1-10
553301672,-55.0,-73.0,-53.0,-60.0,32.0,"(5.4, 0)",1-10
553301242,-55.0,-73.0,-55.0,-63.0,32.0,"(5.4, 0)",1-10
553301996,-55.0,-74.0,-55.0,-67.0,32.0,"(5.4, 0)",1-10
553305360,-54.0,-73.0,-51.0,-60.0,32.0,"(5.4, 0)",1-10
553301259,-55.0,-73.0,-55.0,-66.0,32.0,"(5.4, 0)",1-10
553305813,-54.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553300793,-55.0,-73.0,-53.0,-66.0,32.0,"(5.4, 0)",1-10
553300104,-55.0,-73.0,-52.0,-67.0,32.0,"(5.4, 0)",1-10
553300316,-55.0,-73.0,-52.0,-61.0,32.0,"(5.4, 0)",1-10
553302013,-55.0,-73.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553301657,-55.0,-73.0,-53.0,-62.0,32.0,"(5.4, 0)",1-10
553302946,-55.0,-73.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553302644,-55.0,-73.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553300779,-55.0,-73.0,-51.0,-56.0,32.0,"(5.4, 0)",1-10
553306196,-53.0,-72.0,,,32.0,"(5.4, 0)",1-10
553304253,-54.0,-73.0,-51.0,-52.0,32.0,"(5.4, 0)",1-10
553303254,-55.0,-73.0,-54.0,-61.0,32.0,"(5.4, 0)",1-10
553304918,-54.0,-73.0,-54.0,-57.0,32.0,"(5.4, 0)",1-10
553305616,-54.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553301704,-55.0,-73.0,-53.0,-63.0,32.0,"(5.4, 0)",1-10
553302047,-55.0,-74.0,-55.0,-64.0,32.0,"(5.4, 0)",1-10
553304108,-54.0,-72.0,-51.0,-59.0,32.0,"(5.4, 0)",1-10
553301074,-55.0,-73.0,-50.0,-56.0,32.0,"(5.4, 0)",1-10
553305242,-54.0,-72.0,-54.0,-63.0,32.0,"(5.4, 0)",1-10
553304952,-54.0,-73.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553305962,-53.0,-72.0,-54.0,-61.0,32.0,"(5.4, 0)",1-10
553302963,-55.0,-73.0,-50.0,-64.0,32.0,"(5.4, 0)",1-10
553306265,-53.0,-76.0,-48.0,-52.0,32.0,"(5.4, 0)",1-10
553305997,-54.0,-73.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553302661,-55.0,-73.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553305291,-54.0,-73.0,-53.0,-64.0,32.0,"(5.4, 0)",1-10
553305644,-53.0,-72.0,-51.0,-64.0,32.0,"(5.4, 0)",1-10
553304369,-53.0,-72.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553304302,-54.0,-73.0,-53.0,-56.0,32.0,"(5.4, 0)",1-10
553301771,-55.0,-74.0,-51.0,-68.0,32.0,"(5.4, 0)",1-10
553300331,-55.0,-73.0,-55.0,-65.0,32.0,"(5.4, 0)",1-10
553299907,-55.0,-73.0,-51.0,-67.0,32.0,"(5.4, 0)",1-10
553304091,-54.0,-73.0,-54.0,-65.0,32.0,"(5.4, 0)",1-10
553302691,-55.0,-73.0,-53.0,-67.0,32.0,"(5.4, 0)",1-10
553304336,-54.0,-73.0,-52.0,-62.0,32.0,"(5.4, 0)",1-10
553301492,-55.0,-74.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553302597,-55.0,-73.0,-51.0,-66.0,32.0,"(5.4, 0)",1-10
553304985,-54.0,-73.0,-53.0,-62.0,32.0,"(5.4, 0)",1-10
553305482,-54.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553305404,-54.0,-73.0,-55.0,-60.0,32.0,"(5.4, 0)",1-10
553301570,-55.0,-73.0,-55.0,-67.0,32.0,"(5.4, 0)",1-10
553305760,-54.0,-73.0,-52.0,-60.0,32.0,"(5.4, 0)",1-10
553304207,-54.0,-72.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553306046,-55.0,-72.0,-53.0,-56.0,32.0,"(5.4, 0)",1-10
553304422,-50.0,-73.0,-53.0,-64.0,32.0,"(5.4, 0)",1-10
553305660,-54.0,-73.0,-54.0,-58.0,32.0,"(5.4, 0)",1-10
553305422,-54.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553302327,-54.0,-72.0,-54.0,-61.0,32.0,"(5.4, 0)",1-10
553305981,-53.0,-72.0,-54.0,-65.0,32.0,"(5.4, 0)",1-10
553301885,-55.0,-74.0,-53.0,-63.0,32.0,"(5.4, 0)",1-10
553302169,-55.0,-74.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553302897,-55.0,-73.0,-53.0,-65.0,32.0,"(5.4, 0)",1-10
553302868,-55.0,-73.0,-54.0,,32.0,"(5.4, 0)",1-10
553306179,-55.0,-73.0,-53.0,-61.0,32.0,"(5.4, 0)",1-10
553299769,-55.0,-74.0,-66.0,-68.0,32.0,"(5.4, 0)",1-10
553303418,-55.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553302978,-55.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553301539,-55.0,-74.0,-55.0,-60.0,32.0,"(5.4, 0)",1-10
553303530,-54.0,-72.0,-49.0,-68.0,32.0,"(5.4, 0)",1-10
553303903,-54.0,-73.0,-54.0,-55.0,32.0,"(5.4, 0)",1-10
553300148,-54.0,-73.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553301622,-55.0,-73.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553304731,-54.0,-73.0,-51.0,-54.0,32.0,"(5.4, 0)",1-10
553303288,-55.0,-73.0,-52.0,-64.0,32.0,"(5.4, 0)",1-10
553303698,-54.0,,-51.0,-63.0,32.0,"(5.4, 0)",1-10
553304042,-53.0,-72.0,-53.0,-62.0,32.0,"(5.4, 0)",1-10
553304881,-54.0,-73.0,-54.0,-65.0,32.0,"(5.4, 0)",1-10
553305343,-54.0,-73.0,-54.0,-65.0,32.0,"(5.4, 0)",1-10
553303643,-55.0,-72.0,-53.0,-60.0,32.0,"(5.4, 0)",1-10
553301738,-55.0,-73.0,-53.0,-66.0,32.0,"(5.4, 0)",1-10
553300876,-55.0,-73.0,-50.0,-55.0,32.0,"(5.4, 0)",1-10
553305515,-53.0,-72.0,-54.0,-63.0,32.0,"(5.4, 0)",1-10
553300190,-54.0,-73.0,-55.0,-62.0,32.0,"(5.4, 0)",1-10
553301025,-55.0,-73.0,-52.0,-65.0,32.0,"(5.4, 0)",1-10
553305144,-54.0,-73.0,-52.0,-65.0,32.0,"(5.4, 0)",1-10
553301409,-55.0,-74.0,-55.0,-68.0,32.0,"(5.4, 0)",1-10
553303791,-54.0,-71.0,-54.0,-65.0,32.0,"(5.4, 0)",1-10
553304555,-54.0,-73.0,-53.0,-59.0,32.0,"(5.4, 0)",1-10
553301837,-54.0,-74.0,-55.0,-61.0,32.0,"(5.4, 0)",1-10
553304454,-55.0,-73.0,-54.0,-64.0,32.0,"(5.4, 0)",1-10
553300429,-54.0,-74.0,-54.0,-60.0,32.0,"(5.4, 0)",1-10
553305743,-53.0,-71.0,-54.0,-62.0,32.0,"(5.4, 0)",1-10
553300749,-55.0,-73.0,-55.0,-67.0,32.0,"(5.4, 0)",1-10
553301059,-55.0,-73.0,-55.0,-66.0,32.0,"(5.4, 0)",1-10
553303581,-55.0,-72.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553302706,-55.0,-73.0,-54.0,-67.0,32.0,"(5.4, 0)",1-10
553302251,-55.0,-73.0,-55.0,-68.0,32.0,"(5.4, 0)",1-10
553299926,-55.0,-72.0,-54.0,-65.0,32.0,"(5.4, 0)",1-10
553300282,-54.0,-73.0,-51.0,-66.0,32.0,"(5.4, 0)",1-10
553300176,-54.0,-73.0,-52.0,-58.0,32.0,"(5.4, 0)",1-10
553302449,-54.0,-72.0,-51.0,-67.0,32.0,"(5.4, 0)",1-10
553301982,-55.0,-74.0,-54.0,-66.0,32.0,"(5.4, 0)",1-10
553304936,-53.0,-72.0,-53.0,-65.0,32.0,"(5.4, 0)",1-10
553305894,-54.0,-73.0,-51.0,-64.0,32.0,"(5.4, 0)",1-10
553303239,-54.0,-73.0,-52.0,-60.0,32.0,"(5.4, 0)",1-10
553301225,-55.0,-73.0,-55.0,-68.0,32.0,"(5.4, 0)",1-10
553300539,-55.0,-73.0,-54.0,-63.0,32.0,"(5.4, 0)",1-10
553303548,-55.0,-72.0,-53.0,-67.0,32.0,"(5.4, 0)",1-10
553304589,-54.0,-73.0,-51.0,-58.0,32.0,"(5.4, 0)",1-10
553304696,-53.0,-72.0,-50.0,-64.0,32.0,"(5.4, 0)",1-10
553302581,-49.0,-72.0,-54.0,-63.0,32.0,"(5.4, 0)",1-10
553300375,-54.0,-73.0,-55.0,-64.0,32.0,"(5.4, 0)",1-10
